_id,content,title
61cf726f6956b17c279f7c2f,"Cristiano Ronaldo is facing questions over how well he fits Ralf Rangnick's style of play at Manchester United. But Wolves boss Bruno Lage says his fellow Portuguese remains a 'massive player'.","'I have a place for him here!': Bruno Lage jokes Cristiano Ronaldo would be welcome at Wolves amid questions over his suitability for Ralf Rangnick's Manchester United system ..."
6143b2c1122c9b273129b610,"With Ronaldo choosing to return to Old Trafford after 12 years away, his former club acted swiftly, bringing back Kean on a two-year loan which will become permanent.","'I just want to play, I have no pressure': Moise Kean insists he doesn't feel the burden to replace Cristiano Ronaldo after re-joining Juventus just days after the superstar ..."
60ce16bce385e463739f02fa,Cristiano Ronaldo started the fad by moving aside bottles of Coca-Cola and pointedly grabbing water instead as he sat down to speak to the media on Monday.,"'I saw Cristiano Ronaldo doing this': Ukraine's Andriy Yarmolenko joins bottle bad boys at UEFA Euro 2020 - WATCH"
61cb7dcaf03e4e2ede1548c0,Cristiano Ronaldo named Arsenal midfielder Martin Odegaard as one of five players destined for greatness during their time together at Real Madrid.,"'I see a lot of potential'- Cristiano Ronaldo's prediction on rival Premier League star resurfaces and makes total sense now"
618d86f7df0fc718ce19a529,"Great Olympics striker, Maxwell Abbey Quaye has said he shares similar traits with his idol and football great Cristiano Ronaldo. According to Abbey, he loves the number seven, has an insatiable appetite to win and has an unwavering dedication just like the Manchester United superstar.","'I share similar qualities with Cristiano Ronaldo'- Great Olympics star Maxwell Abbey Quaye"
61a9df4237971913d851b465,"Bruno Fernandes has revealed why he allowed Cristiano Ronaldo to take the penalty in the Red Devils' 3-2 victory against Arsenal on Thursday night in the Premier League.","'I trust him in the same way I trust myself'- Bruno Fernandes explains decision to let Cristiano Ronaldo take the penalty against Arsenal"
61bbabf8ce4dcd56aed26c4c,Georgina Rodriguez partner of Cristiano Ronaldo has given an insight into their relationship. Rodriguez made a stance on where she stands with the Portuguese football icon in an interview with the Spanish edition of the popular magazine Cosmopolitan.,"'I was destined to meet Cristiano Ronaldo' - Georgina Rodriguez"
618f8136df0fc718ce19bf44,A young football fan has had a moment she will remember for the rest of her life after meeting Cristiano Ronaldo before being gifted his game-worn jersey. An 11-year-old girl named Addison scored a piece of football memorabilia this morning when she jumped the Dublin Stadium barrier to meet Ronaldo.,"'I was just in shock and crying': Cristiano Ronaldo's moment with young fan melts football world"
6149a1c0122c9b273129eacb,"The German midfielder has admitted that he was too ""shy"" to acknowledge the Portuguese superstar when he was still a youth-team player","'I was scared to ask Cristiano Ronaldo for a photo' - Schalke's Aydin recalls encounter with former Real Madrid striker"
613f1118748d1d6dab2fb0d3,<p>Cristiano Ronaldo has scored nearly 800 goals for club and country and won numerous trophies in a 19-year carer but the Portuguese forward admitted ha</p>,"'I was super nervous', says Cristiano Ronaldo after memorable second debut at Manchester United"
613f1118748d1d6dab2fb0d4,<p>Cristiano Ronaldo has scored nearly 800 goals for club and country and won numerous trophies in a 19-year carer but the Portuguese forward admitted ha</p>,"'I was super nervous', says Cristiano Ronaldo after memorable second debut at Manchester United"
6174b2a7e0cec75feb717859,"United have gone three Premier League games without victory, losing twice, and Ronaldo has been criticised for pressing opponents less often than any of his counterpart Premier League forwards.","'I will still close mouths and win things': Cristiano Ronaldo hits back at critics accusing him of not pulling his weight as the Manchester United star gets ready for clash ..."
6174b2a7e0cec75feb71785b,"United have gone three Premier League games without victory, losing twice, and Ronaldo has been criticised for pressing opponents less often than any of his counterpart Premier League forwards.","'I will still close mouths and win things': Cristiano Ronaldo hits back at critics accusing him of not pulling his weight as the Manchester United star gets ready for clash ..."
61c7c1474b20cc3684897ac3,"From Cristiano Ronaldo to Robert Lewandowski, the world's biggest football stars are getting into the Christmas spirit","'I wish you all a Merry Christmas!' - Ronaldo, Neymar, Haaland & footballers celebrate the holiday season"
6162059a1037922afc56749c,"After his superb solo goal versus Manchester City in the Premier League, Mo Salah has garnered a lot of appreciation. There were comparisons drawn to the effort being similar to a few Messi had scored from his time in FC Barcelona.","'I Would Rate Mohamed Salah Over Lionel Messi And Cristiano Ronaldo'"
6162059a1037922afc56749e,"After his superb solo goal versus Manchester City in the Premier League, Mo Salah has garnered a lot of appreciation. There were comparisons drawn to the effort being similar to a few Messi had scored from his time in FC Barcelona.","'I Would Rate Mohamed Salah Over Lionel Messi And Cristiano Ronaldo'"
6162059a1037922afc5674a1,"After his superb solo goal versus Manchester City in the Premier League, Mo Salah has garnered a lot of appreciation. There were comparisons drawn to the effort being similar to a few Messi had scored from his time in FC Barcelona.","'I Would Rate Mohamed Salah Over Lionel Messi And Cristiano Ronaldo'"
61736143e0cec75feb713ee6,"Manchester United manager Ole Gunnar Solskjaer has weighed in on the best player in the world debate. The Norwegian gave his verdict when asked whether it was United's Ronaldo or Mohamed Salah from Liverpool.","'I'll Always Back Cristiano (Ronaldo)' - Manchester United Manager Solskjaer Backs His Player Over Liverpool's Mohamed Salah"
61736143e0cec75feb713ee9,"Manchester United manager Ole Gunnar Solskjaer has weighed in on the best player in the world debate. The Norwegian gave his verdict when asked whether it was United's Ronaldo or Mohamed Salah from Liverpool.","'I'll Always Back Cristiano (Ronaldo)' - Manchester United Manager Solskjaer Backs His Player Over Liverpool's Mohamed Salah"
609ff147cbb3cc0d80f78297,"The future of Ronaldo is mired in uncertainty due to Juventus' failings domestically and in Europe this season - and his mother will now try to secure him a return to his homeland.","'I'll talk to him to bring him back!': Cristiano Ronaldo's MOTHER vows to convince Juventus talisman to seal return to boyhood club Sporting Lisbon with superstar ready to ..."
6128b26c0b5ea875a5038ec3,"<p>Manchester United fans are far from pleased to hear that their former star Cristiano Ronaldo has agreed personal terms with Manchester City. They feel 'angry', 'betrayed' and 'shocked' by the decision.</p>","'I'm burning his shirt': Manchester United fans vent over news that Cristiano Ronaldo has agreed personal terms with Manchester City"
6128b26c0b5ea875a5038ec2,"<p>Manchester United fans are far from pleased to hear that their former star Cristiano Ronaldo has agreed personal terms with Manchester City. They feel 'angry', 'betrayed' and 'shocked' by the decision.</p>","'I'm burning his shirt': Manchester United fans vent over news that Cristiano Ronaldo has agreed personal terms with Manchester City"
6174eae9e0cec75feb717b89,"Manchester United superstar, Cristiano Ronaldo has opened up on the criticism aimed at him over his lack of work-rate and defensive work on the pitch, revealing","'I'm not here for holidays' - Cristiano Ronaldo reveals that he returned to win trophies with Man United"
616945c220dd6d41120c7a8e,"Cristiano Ronaldo left his girlfriend Georgina Rodriguez speechless with his latest gift, a £150,000 designer jewellery trunk. The 27-year-old Spanish model showed off her","'I'm speechless': Cristiano Ronaldo's girlfriend Georgina Rodriguez shows off the £150,000 designer jewellery trunk she received from him (photos)"
609e1ca7cbb3cc0d80f777d0,"Portugal and Juventus superstar, Cristiano Ronaldo's mother, Dolores Aveiro has opened up on his footballing future at Turin, revealing that she is keen to see","'I’ll Talk to Him' - Cristiano Ronaldo's Mother Wants Him to Return to Sporting in the Summer"
6170be4f20dd6d41120cc0cd,The Portugal star has been criticised by former teammate Gary Neville for his lack of work-rate and a show of petulance when he stormed down the tunnel following a draw with Everton earlier this month.,"'If anyone wants to criticise him for his work rate, just watch this game': Solskjaer backs Cristiano Ronaldo after matchwinning display against Atalanta - before reacting ..."
617b828d04ab657dc874895e,"Australia opening batsman, David Warner, tried to copy Cristiano Ronaldo as he removed two Coca-Cola bottles from press conference. But, shortly afterwards, he was asked to put them back.","'If it is good for Cristiano...': Warner mimics Ronaldo in removing Coca-Cola bottles from press conference"
614a82d7a70dfe3d215f6673,"Cristiano Ronaldo's mother Dolores Aveiro has said that if the Manchester United star fails to sign with Sporting CP before retirement, his son will do so","'If it isn't him, it's Cristianinho!' - Ronaldo's mom reveals Sporting dream for 'better' prospect than own son"
617b828a04ab657dc874889c,"David Warner recreates Ronaldo's act of removing Coca-Cola bottles - WATCH - David Warner stormed back into form on Thursday night against Sri Lanka scoring 65 runs off just 42 balls helping Australia get their second win.","'If it's good enough for Cristiano...': David Warner recreates Ronaldo's act of removing Coca-Cola bottles - WATCH"
617b828a04ab657dc874889e,"David Warner recreates Ronaldo's act of removing Coca-Cola bottles - WATCH - David Warner stormed back into form on Thursday night against Sri Lanka scoring 65 runs off just 42 balls helping Australia get their second win.","'If it's good enough for Cristiano...': David Warner recreates Ronaldo's act of removing Coca-Cola bottles - WATCH"
615ac539343cef5e9aed2a18,Mohamed Salah scored an other worldly goal against Manchester City yesterday and Jurgen Klopp has compared it to stuff you see from legendary players.,"'If Leo Messi or Cristiano Ronaldo Score That Goal Then the World Says It's World Class' - Jurgen Klopp on Mohamed Salah's Unbelievable Solo Goal"
615ac539343cef5e9aed2a19,Mohamed Salah scored an other worldly goal against Manchester City yesterday and Jurgen Klopp has compared it to stuff you see from legendary players.,"'If Leo Messi or Cristiano Ronaldo Score That Goal Then the World Says It's World Class' - Jurgen Klopp on Mohamed Salah's Unbelievable Solo Goal"
60d73a1bb8e5fb1e5f456ba2,"<p>The 28-year-old Lukaku said he needs to take his “hat off” to Ronaldo for his “impressive"" career numbers.  Portugal's Cristiano Ronaldo reacts during the Euro 2020 soccer championship group F match between Hungary and Portugal.</p>","'If there's anyone who can achieve those numbers, it's Cristiano Ronaldo': Romelu Lukaku"
61fa2ebe35781911e307e43e,"Ronaldo and Messi are two of the greatest footballers of the modern era / Getty Images Former Barcelona star, Kevin-Prince Boateng has opened up on the age old debate on who is better between footballing superstars, Lionel Messi and Cristiano Ronaldo ...","'In this world Ronaldo rules, but Messi is above him,' claims Kevin-Prince Boateng"
61fa2ebe35781911e307e43f,"Ronaldo and Messi are two of the greatest footballers of the modern era / Getty Images Former Barcelona star, Kevin-Prince Boateng has opened up on the age old debate on who is better between footballing superstars, Lionel Messi and Cristiano Ronaldo ...","'In this world Ronaldo rules, but Messi is above him,' claims Kevin-Prince Boateng"
619d58d7e2a827582925d038,The Portuguese superstar once again made the difference as United secured their qualification to the knockout stages with victory at Villarreal.,"'Inevitable!': Man United fans react as Cristiano Ronaldo scores again in Champions League"
613069214e8e6e79cc5b2cd6,"<p>The Portugal star's extraordinary record-breaking display has left the football world in a frenzy. Read more here.</p>","'Insane': World erupts over never-before-seen Cristiano Ronaldo feat"
60fa8557d335da6e8fbc2ab8,"FORMER Blackfield keeper Joe Besant has signed for Cristiano Ronaldo's former club Nacional after impressing during a trial.","'It all happened very quickly' – Blackfield's Besant signs for Cristiano Ronaldo's former club in Portugal Nacional"
61747a71e0cec75feb7174d8,"Former Aston Villa striker Gabriel Agbonlahor claims Cristiano Ronaldo's link-up with Bruno Fernandes could cause disharmony in the Manchester United team.","'It could cause disharmony in the team' - Agbonlahor on Cristiano Ronaldo's link-up with Manchester United team-mate"
6172481120dd6d41120cd067,"Juventus' legendary defender, Giorgio Chiellini has admitted that the Bianconeri paid for the ""shock"" of allowing footballing superstar, Cristiano Ronaldo leave","'It would have been better for Juventus if Cristiano Ronaldo left earlier' - Giorgio Chiellini"
61d0fbc96956b17c279f8940,"After enduring a rollercoaster year, which saw him quit Juventus and seal a homecoming at Manchester United, the superstar took the time to reflect back.","'It's actually laughable': Cristiano Ronaldo's bizarre New Year's post reduces social media users to hysterics as superstar is slammed as 'shameless' and 'so full of himself ..."
6131d3cc4e8e6e79cc5b36c8,<p>Harry Maguire has revealed his delight at seeing Manchester United complete a deal to re-sign Cristiano Ronaldo from Juventus this summer. The 36-year-old</p>,"'It's amazing': Harry Maguire opens up about Man United signing Cristiano Ronaldo"
6131d3cc4e8e6e79cc5b36c9,<p>Harry Maguire has revealed his delight at seeing Manchester United complete a deal to re-sign Cristiano Ronaldo from Juventus this summer. The 36-year-old</p>,"'It's amazing': Harry Maguire opens up about Man United signing Cristiano Ronaldo"
61550ed9b720927ef7eae586,"Manchester United fans have expressed their delight after Cristiano Ronaldo's dramatic winning goal against Villarreal in the Champions League. Alex Telles' superb equaliser cancelled out Paco Alcacer's opening goal for the hosts to leave the game finely poised at 1-1 heading into stoppage time.","'It's beautiful' - Manchester United fans go wild after Cristiano Ronaldo winner in 'Fergie Time'"
6187982fec1d51185f63c8a1,"Former Manchester City star, Trevor Sinclair has hit hit out at Manchester United superstar, Cristiano Ronaldo, claiming that the player made a ""coward's challe","'It's cowardly' - Former Man City star hits out at Cristiano Ronaldo"
6186ef73ec1d51185f63bf37,Cristiano Ronaldo has been accused of making a ‘coward’s challenge’ during Manchester United’s humbling Premier League defeat to Manchester City.    The five-time Ballon d’Or winner struggled to make an impact as Ole Gunnar Solskjaer’s side slipped to a 2-0 defeat at Old Trafford on Saturday.,"'It's cowardly' - Man Utd hero Cristiano Ronaldo slammed by former Man City star"
612cfcad4e8e6e79cc5b15d6,"<p>Manchester United goalkeeper, David de Gea has opened up on the return of footballing superstar, Cristiano Ronaldo to the Old Trafford outfit, revealing that it</p>","'It's Like a Dream to Have Him Back' - David de Gea on Cristiano Ronaldo's Man United Return"
60d97fe9b8e5fb1e5f457c42,"<p>Arsenal legend, Ian Wright has hit out at the hype around Portugal icon, Cristiano Ronaldo and his free-kick abilities, branding his talent as a ""myth"" during t</p>","'It's Like a Myth' - Ian Wright Questions Hype Around Cristiano Ronaldo's Free-Kick Abilities"
61260a6b0b5ea875a5038067,In a summer which has already seen Lionel Messi transfer to Paris Saint-Germain rumours are now suggesting his great sporting rival Cristiano Ronaldo could be on the move as well. It would certainly represent a huge change in mind judging on his previous ...,"'It's not about money, it's about passion' - What Manchester United legend Cristiano Ronaldo has said about Man City move"
61dd118d1ff42a309aacdfef,"Footballing superstar, Cristiano Ronaldo gave Manchester United fans a scare after missing the Red Devils' 1-0 third round win over Aston Villa in the FA Cup on","'It's not serious' - Rangnick on Cristiano Ronaldo missing FA Cup win due to injury"
613cb71e748d1d6dab2fa281,"<p>Fred (inset) said Ronaldo has already had an impact on his teammates and suggested training with a player of the Portuguese's calibre will be a major boost for United players.</p>","'It's SO good... he pushes everyone': Fred hails 'amazing' Cristiano Ronaldo and admits he loves training with the Manchester United new boy as he prepares for his second debut"
6134c4ec4e8e6e79cc5b438c,<p>Belgium and Chelsea star Romelu Lukaku insisted he has a long way to go before he can be compared to Cristiano Ronaldo.</p>,"'It's useless' - Lukaku insists he does not deserve Ronaldo comparisons"
6180c88804ab657dc8751274,"Former Juventus striker and current Manchester United superstar, Cristiano Ronaldo has opened up on his time in the Serie A, revealing that ""Italy will always b","'Italy will be forever in my heart' - Cristiano Ronaldo takes to social media to hail his experience at Juventus"
60b705dc99dcc858544f3483,Former Juventus striker Christian Vieri has sensationally claimed that Jose Mourinho wants to sign Cristiano Ronaldo for AS Roma.,"'Jose Mourinho wants Cristiano Ronaldo'"
620ca3ee57e1c24cb29c2b4b,Cristiano Ronaldo has urged his Manchester United team-mates to ignore the “noise” and concentrate on “work” after their 2-0 victory over Brighton at Old Trafford on Tuesday night. The Portugal international and the rest of the Manchester United ...,"'Just noise': Cristiano Ronaldo hits back at Man United critics after 2-0 win"
620ca3ee57e1c24cb29c2b4e,Cristiano Ronaldo has urged his Manchester United team-mates to ignore the “noise” and concentrate on “work” after their 2-0 victory over Brighton at Old Trafford on Tuesday night. The Portugal international and the rest of the Manchester United ...,"'Just noise': Cristiano Ronaldo hits back at Man United critics after 2-0 win"
611c7a040b5ea875a5033991,"<p>Ronaldo's contract with Juventus runs out next summerCristiano Ronaldo has criticised media reports linking him with a move away from Juventus.In a post on social media he did not outright deny a move was possible or commit his future to the Italian side.</p>","'Just talk' - Ronaldo on transfer rumours"
6121c5240b5ea875a50359fb,Former Juventus defender Mehdi Benatia has urged the Old Lady to keep Cristiano Ronaldo at the club and not make the same mistake Real Madrid made by selling th,"'Juve Shouldn’t Make the Same Mistake' - Mehdi Benatia Urges Juventus to Keep Cristiano Ronaldo at Club"
613c1f7f748d1d6dab2f9b98,"<p>To view videos with matches, highlights &amp; goals, previews, iconic moments and more, visit OneFootball.</p>","'Juve wish Cristiano all the best, but life goes on' - Allegri on Ronaldo | OneFootball"
61c6e03f4b20cc368489737b,"Juventus legend Gianluigi Buffon feels that Juventus lost the ""DNA of being a team"" with Cristiano Ronaldo's arrival at the club in 2018","'Juventus Lost That With Ronaldo': Gianluigi Buffon Says CR7 Wasn't Right Fit In Turin"
61c7f9744b20cc3684897baa,"Real Madrid manager, Carlo Ancelotti has hailed Karim Benzema, revealing that the Frenchman's goalscoring form puts him on the same level as the likes of Manche","'Karim Benzema is at the level of Cristiano Ronaldo,' claims Carlo Ancelotti"
61c7f9744b20cc3684897bab,"Real Madrid manager, Carlo Ancelotti has hailed Karim Benzema, revealing that the Frenchman's goalscoring form puts him on the same level as the likes of Manche","'Karim Benzema is at the level of Cristiano Ronaldo,' claims Carlo Ancelotti"
61d8e48879419403312c0ad1,"Manchester United star Cristiano Ronaldo has come under criticism by ex-player and now pundit Trevor Sinclair, who believes the 36-year-old should keep his head down.","'Keep your mouth shut!': Former Manchester City winger Trevor Sinclair delivers scathing rant towards Cristiano Ronaldo, with Portuguese star understood to be 'considering his ..."
6129f67ee4753a799f934b10,<p>Manchester United fans get emotional as Cristiano Ronaldo returns to club after 12 years - Manchester United signed a deal with Juventus as they confirmed the transfer of star footballer Cristiano Ronaldo.</p>,"'King is back': Manchester United fans get emotional as Cristiano Ronaldo returns to club after 12 years"
6129f67ee4753a799f934b11,<p>Manchester United fans get emotional as Cristiano Ronaldo returns to club after 12 years - Manchester United signed a deal with Juventus as they confirmed the transfer of star footballer Cristiano Ronaldo.</p>,"'King is back': Manchester United fans get emotional as Cristiano Ronaldo returns to club after 12 years"
61ff74b435781911e3085c7d,"Footballing superstar, Cristiano Ronaldo took to social networking site, Instagram to send a message to his fans as he celebrated his 37th birthday on February 5, revealing that life is a ""roller coaster"". Ronaldo who is widely considered to be one of the ...","'Life is roller coaster' - Cristiano Ronaldo shared a message on his 37th birthday"
612c8806e4753a799f935997,"David de Gea said Cristiano Ronaldo’s return to Manchester United is ""like a dream"" as Ole Gunnar Solskjaer’s squad prepare to welcome the Portugal international back to the club.","'Like a dream' - De Gea delighted with Ronaldo return for Man Utd"
61ae7ce7ea4b7a15013db88a,Villarreal manager Unai Emery has compared Liverpool target Arnaut Danjuma to Cristiano Ronaldo and Kylian Mbappe in a recent interview.,"'Like Ronaldo And Mbappe' - Liverpool Handed Transfer Incentive For Forward After Elite Comparisons"
616cc9b820dd6d41120c9896,"Karim Benzema hopes to follow in the footsteps of his idols Ronaldo and Zinedine Zidane by winning the Ballon d'Or.","'Like Ronaldo or Zidane' - Benzema hopes to make childhood Ballon d'Or dream come true"
616cc9b820dd6d41120c9897,"Karim Benzema hopes to follow in the footsteps of his idols Ronaldo and Zinedine Zidane by winning the Ballon d'Or.","'Like Ronaldo or Zidane' - Benzema hopes to make childhood Ballon d'Or dream come true"
61d366c66956b17c279f9ee2,Cristiano Ronaldo has been named Manchester United captain for the Premier League clash against Wolves on Monday and fans have taken to social media to have their say on the news.,"'Make It Permanent' - Fans React To Cristiano Ronaldo Being Named Manchester United Captain"
615a8cf9343cef5e9aed27f8,"Two-time world heavyweight boxing champion, Tyson Fury who is currently preparing to face Deontay Wilder again in Las Vegas, has revealed that he would one day","'Manchester isn't big enough for both of us' - Boxing star Tyson Fury jokingly warns Cristiano Ronaldo"
6169ee7920dd6d41120c7c62,"Paris Saint-Germain star Kylian Mbappe is on the same level as Lionel Messi and Cristiano Ronaldo, according to his manager Mauricio Pochettino.","'Mbappe Is On The Same Level As Ronaldo & Messi'"
617bbac004ab657dc8748b2b,“The main player for me is [Bruno] Fernandes. I think he’s been manipulated by [Cristiano] Ronaldo’s return and I think that’s affected him. “He’s allowed himself to be mentally bullied out of doing all the good things he was doing befor,"'Mentally Bullied' Man United Star Has Been 'Manipulated' By Cristiano Ronaldo's Old Trafford Return"
615973a8343cef5e9aed1d24,A former Liverpool star believes there is no better footballer in the world than Mohamed Salah right now. The Egyptian has enjoyed a fine start to the season after bagging eight goals in eight appearances for the Reds so far.,"'Messi & Ronaldo Not As Good As Salah Right Now'"
615973a8343cef5e9aed1d25,A former Liverpool star believes there is no better footballer in the world than Mohamed Salah right now. The Egyptian has enjoyed a fine start to the season after bagging eight goals in eight appearances for the Reds so far.,"'Messi & Ronaldo Not As Good As Salah Right Now'"
61a0a49a699ff2490a0624f1,"A striking comparison has been made regarding Lionel Messi and Cristiano Ronaldo's efforts for Paris Saint-Germain and Manchester United, respectively, so far this season.","'Messi isn't fighting like Ronaldo is'"
61a0a49e699ff2490a0625e9,"A striking comparison has been made regarding Lionel Messi and Cristiano Ronaldo's efforts for Paris Saint-Germain and Manchester United, respectively, so far this season.","'Messi isn't fighting like Ronaldo is'"
614f90778774295ca2b49cd2,"Superstar Mahira Khan is celebrating a decade of her iconic drama Humsafar with a special Q&A session with fans. Turning to her Twitter on Friday, Mahira shared her joy on a successful 10 years of her glorious serial alongside Fawad Khan and invited fans to ask her anything on the micro-blogging app.","'Messi or Ronaldo?' Mahira Khan reveals her bias"
610e53f6b70f086f6e61f71e,"<p>Lionel Messi should head to Serie A and sign for Juventus in order to play alongside Cristiano Ronaldo, James Rodriguez has claimed, adding that it would be a ""dream"" pairing for football fans.</p>","'Messi should go to Juventus and play with Ronaldo!' - James Rodriguez offers transfer verdict for ex-Barcelona star"
610e53f6b70f086f6e61f71f,"<p>Lionel Messi should head to Serie A and sign for Juventus in order to play alongside Cristiano Ronaldo, James Rodriguez has claimed, adding that it would be a ""dream"" pairing for football fans.</p>","'Messi should go to Juventus and play with Ronaldo!' - James Rodriguez offers transfer verdict for ex-Barcelona star"
6110e99eb70f086f6e62043a,"<p>Lionel Messi should join up with his long-standing rival Cristiano Ronaldo at Juventus, according to James Rodriguez.</p>","'Messi Should Join Ronaldo At Juventus'"
6110e99eb70f086f6e62043b,"<p>Lionel Messi should join up with his long-standing rival Cristiano Ronaldo at Juventus, according to James Rodriguez.</p>","'Messi Should Join Ronaldo At Juventus'"
614f90808774295ca2b49e8d,"Superstar Mahira Khan is celebrating 10 years of her iconic drama Humsafar with a special Q&A session with fans. Turning to her Twitter on Friday, Mahira shared her joy on a successful decade of her glorious serial alongside Fawad Khan and invited fans to ask her anything on the micro-blogging app.","'Messi vs. Ronaldo': Mahira Khan picks her favourite"
61f78bc235781911e3075f94,Qatar 2022 has seen a huge demand for tickets from India... Is football a popular sport in India? Yes. That is an answer that might come across as surprising amid the craze that cricket enjoys in the country.,"'Messi, Ronaldo and a global celebration' - Why 'smitten' Indians are rushing for tickets to the 2022 World Cup in Qatar?"
61f78bc235781911e3075f96,Qatar 2022 has seen a huge demand for tickets from India... Is football a popular sport in India? Yes. That is an answer that might come across as surprising amid the craze that cricket enjoys in the country.,"'Messi, Ronaldo and a global celebration' - Why 'smitten' Indians are rushing for tickets to the 2022 World Cup in Qatar?"
612f83294e8e6e79cc5b25b4,"<p>If Covid had caused a multi-billion-pound financial ­crisis within football, and clubs had been cautious in the last two windows, this window has seen a ­return to the spending of the past</p>","'Messi, Ronaldo and broken records - this transfer window will go down in history'"
612f83294e8e6e79cc5b25b5,"<p>If Covid had caused a multi-billion-pound financial ­crisis within football, and clubs had been cautious in the last two windows, this window has seen a ­return to the spending of the past</p>","'Messi, Ronaldo and broken records - this transfer window will go down in history'"
60f2a6ccd841032be562cd8c,"<p>Lionel Messi and Cristiano Ronaldo are the only two players who have won the award more than three times.. Ballon d'Or is an annual award presented by a French weekly magazine named France Football to the best men's footballer of the year.</p>","'Messi, Ronaldo lead the way' - Top 10 players with most Ballon d'Or awards"
60f2a6ccd841032be562cd8b,"<p>Lionel Messi and Cristiano Ronaldo are the only two players who have won the award more than three times.. Ballon d'Or is an annual award presented by a French weekly magazine named France Football to the best men's footballer of the year.</p>","'Messi, Ronaldo lead the way' - Top 10 players with most Ballon d'Or awards"
60f2a6d3d841032be562cd8d,"<p>Lionel Messi and Cristiano Ronaldo are the only two players who have won the award more than three times.. Ballon d'Or is an annual award presented by a French weekly magazine named France Football to the best men's footballer of the year.</p>","'Messi, Ronaldo lead the way' - Top 10 players with most number of Ballon d'Or awards"
60f2a6d3d841032be562cd8e,"<p>Lionel Messi and Cristiano Ronaldo are the only two players who have won the award more than three times.. Ballon d'Or is an annual award presented by a French weekly magazine named France Football to the best men's footballer of the year.</p>","'Messi, Ronaldo lead the way' - Top 10 players with most number of Ballon d'Or awards"
60f15281bfddac05e4a2bbe3,"<p>Lionel Messi and Cristiano Ronaldo are the only two players who have won the award more than three times.. Ballon d'Or is an annual award presented by a French weekly magazine named France Football to the best men's footballer of the year.</p>","'Messi, Ronaldo lead the way' - Top 10 players with most numbers of Ballon d'Or awards"
60f15281bfddac05e4a2bbe2,"<p>Lionel Messi and Cristiano Ronaldo are the only two players who have won the award more than three times.. Ballon d'Or is an annual award presented by a French weekly magazine named France Football to the best men's footballer of the year.</p>","'Messi, Ronaldo lead the way' - Top 10 players with most numbers of Ballon d'Or awards"
615b6e03f5a45c3ab0a58eef,"Liverpool forward Mohamed Salah ""is the best player in the world"" at the moment, says former Blackburn striker Chris Sutton.","'Mohamed Salah better than Lionel Messi and Cristiano Ronaldo', says Chris Sutton"
615b6e03f5a45c3ab0a58ef1,"Liverpool forward Mohamed Salah ""is the best player in the world"" at the moment, says former Blackburn striker Chris Sutton.","'Mohamed Salah better than Lionel Messi and Cristiano Ronaldo', says Chris Sutton"
615b6e04f5a45c3ab0a58ef3,"Liverpool forward Mohamed Salah ""is the best player in the world"" at the moment, says former Blackburn striker Chris Sutton.","'Mohamed Salah better than Lionel Messi and Cristiano Ronaldo', says Chris Sutton"
615f629df5a45c3ab0a5b8f4,"Liverpool forward Mohamed Salah“is the best player in the world” at the moment, says former Blackburn Rovers striker Chris Sutton. Salah's st","'Mohamed Salah Better than Lionel Messi and Cristiano Ronaldo', Says Chris Sutton"
615f629df5a45c3ab0a5b8f6,"Liverpool forward Mohamed Salah“is the best player in the world” at the moment, says former Blackburn Rovers striker Chris Sutton. Salah's st","'Mohamed Salah Better than Lionel Messi and Cristiano Ronaldo', Says Chris Sutton"
61933d78606e392a997c5512,"Cristiano Ronaldo pens emotional message after Portugal's loss - The 36-year-old veteran could be facing his last World Cup after making four straight appearances in the tournament since 2006.","'Most difficult paths lead to most desired outcomes': Cristiano Ronaldo pens emotional message after Portugal's loss"
6170be4020dd6d41120cbf52,Cristiano Ronaldo scored a late winner as Manchester United came from two goals down to beat Atalanta in the Champions League.,"'Mr Champions League' - Man United fans hail Cristiano Ronaldo after another late winner"
61efa2d2b3c2ee2c95ab8c04,"Georgina Rodriguez, the partner of football great Cristiano Ronaldo, is one of the most followed women on social media. Her luxurious life is the subject of new Netflix documentary, I AM Georgina, releasing on Thursday to mark her 28th birthday. However ...","'My life with Ronaldo is just like any family', says Georgina Rodriguez in Netflix documentary"
61922437df0fc718ce19d961,"A Brazil legend has made a bold statement about Neymar, claiming that the Paris Saint-Germain playmaker is technically better than both Lionel Messi and Cristiano Ronaldo.","'Neymar is better than Messi & Ronaldo'"
61778e34b498850e55dd06f9,"The 5-0 loss to Liverpool was the joint-worst defeat in Ronaldo's career.... Manchester United's Premier League clash against rivals Liverpool turned out to be a nightmare for the Red Devils and Cristiano Ronaldo as they suffered a thumping 5-0 defeat at Old Trafford.","'Nightmare at Old Trafford' - What are the top 10 worst defeats of Cristiano Ronaldo's career?"
60d73aa6b8e5fb1e5f456bae,The Portuguese star continues to defy his age by maintaining himself in prime condition… Cristiano Ronaldo made headlines earlier this month when he made his preference for water over Coca Cola known.,"'No Coke and all water' - What is Cristiano Ronaldo’s staple diet?"
616fdd4520dd6d41120cb740,"Man United are in action against Atalanta in the Champions League on Wednesday at Old Trafford. Cristiano Ronaldo has challenged his Manchester United teammates to 'prove themselves' against Atalanta on Wednesday,","'No excuses' — Cristiano Ronaldo warns Manchester United teammates before Atalanta fixture"
